# Time	[ACCOA]	[ACO]	[ACP]	[AKG]	[BPG]	[CIT]	[DAP]	[E4P]	[F6P]	[FDP]	[FUM]	[G6P]	[GAP]	[GL6P]	[GLX]	[ICIT]	[KDPG]	[MAL]	[NAD]	[NADH]	[NADP]	[NADPH]	[OAA]	[PEP]	[PGA2]	[PGA3]	[PGN]	[PYR]	[Q]	[QH2]	[R5P]	[RU5P]	[S7P]	[SUC]	[SUCCOA]	[X5P]	[ei]	[eiP]	[eiia]	[eiiaP]	[eiicb]	[eiicbP]	[hpr]	[hprP]	[icd]	[icdP]	[tal]	[talC3]	[tkt]	[tktC2]	[ADP]	[AMP]	[ATP]	[CAMP]	[P]	[MgADP]	[MgATP]	[MgFDP]	[FAD]	[FADH2]	[ACE]	[GLCx]	[ACEx]	[Hout]	[GLCp]	[Pp]	[ACEp]	
0.1	0.154375	0.0321505	0.0143833	0.597874	0.0654609	0.089525	0.437059	0.131286	0.261115	0.2817	0.21311	0.845333	0.117174	0.0032574	0.00879961	0.105793	0.0867822	1.0321	1.41182	0.158175	0.167778	0.0892222	0.127988	1.00471	0.378758	0.696485	0.131564	0.228924	0.32618	0.67382	0.106857	0.341827	0.141972	0.216023	0.0411076	0.506014	0.000299382	0.00641579	0.00601541	0.488755	1.23164e-05	0.000377496	8.16436e-05	0.00536038	0.000542737	0.0514573	0.00278672	0.0572133	0.0138361	0.0561639	0.598018	0.186249	2.5725	0.923134	9.76367	0.262552	2.37148	0.0413657	0.25392	0.74608	0.000186571	0.00650814	0.000186686	5.37399e-05	0.00078639	9.98723	0.00018665	
0.11	0.154267	0.0321505	0.0143802	0.597874	0.0654755	0.0895227	0.437046	0.131281	0.260998	0.28167	0.213107	0.843784	0.117171	0.00325686	0.00879681	0.105795	0.0867717	1.03208	1.41189	0.158106	0.16777	0.0892303	0.128034	1.00593	0.378868	0.696561	0.131556	0.227638	0.326202	0.673798	0.106861	0.341828	0.141968	0.216015	0.0411118	0.506012	0.000295686	0.00641949	0.00569955	0.489071	1.22479e-05	0.000377564	7.73877e-05	0.00536464	0.000542735	0.0514573	0.00278777	0.0572122	0.0138372	0.0561628	0.597953	0.186248	2.57257	0.923134	9.76363	0.262524	2.37155	0.0413612	0.253922	0.746078	0.000186521	0.00652542	0.000186686	5.37386e-05	0.00078841	9.98669	0.000186631	
0.12	0.154142	0.0321503	0.0143763	0.597875	0.0654921	0.0895197	0.437031	0.131276	0.260874	0.281636	0.213104	0.842251	0.117167	0.00325631	0.00879373	0.105797	0.0867597	1.03205	1.41197	0.158031	0.167762	0.0892381	0.128089	1.00716	0.378988	0.696651	0.131547	0.226323	0.326228	0.673772	0.106865	0.341828	0.141963	0.216006	0.0411164	0.50601	0.000292029	0.00642315	0.00543277	0.489338	1.21944e-05	0.000377618	7.37908e-05	0.00536823	0.000542732	0.0514573	0.00278887	0.0572111	0.0138385	0.0561615	0.597882	0.186246	2.57264	0.923134	9.76358	0.262492	2.37161	0.0413562	0.253926	0.746074	0.000186462	0.00654268	0.000186686	5.37371e-05	0.000790458	9.98621	0.000186607	
0.13	0.154002	0.03215	0.0143715	0.597875	0.0655107	0.089516	0.437013	0.13127	0.260744	0.281597	0.2131	0.840734	0.117162	0.00325574	0.00879038	0.105799	0.086746	1.03202	1.41205	0.157949	0.167754	0.0892456	0.128151	1.00841	0.379118	0.696757	0.131537	0.22499	0.326258	0.673742	0.10687	0.341829	0.141958	0.215997	0.0411212	0.506008	0.000288419	0.00642676	0.00520744	0.489563	1.21536e-05	0.000377659	7.07509e-05	0.00537127	0.000542729	0.0514573	0.00279001	0.05721	0.0138398	0.0561602	0.597806	0.186245	2.57272	0.923135	9.76354	0.262459	2.37168	0.0413505	0.25393	0.74607	0.000186392	0.00655992	0.000186686	5.37355e-05	0.00079253	9.9858	0.000186578	
0.14	0.153846	0.0321496	0.0143659	0.597876	0.0655313	0.0895115	0.436992	0.131264	0.26061	0.281554	0.213095	0.839233	0.117156	0.00325515	0.0087868	0.1058	0.0867307	1.03198	1.41214	0.157862	0.167747	0.0892527	0.128221	1.00967	0.379256	0.696877	0.131527	0.223644	0.326292	0.673708	0.106875	0.341829	0.141952	0.215987	0.0411262	0.506006	0.000284859	0.00643032	0.00501712	0.489753	1.21234e-05	0.000377689	6.81816e-05	0.00537384	0.000542726	0.0514573	0.00279118	0.0572088	0.0138412	0.0561588	0.597726	0.186242	2.5728	0.923135	9.7635	0.262424	2.37176	0.0413442	0.253935	0.746065	0.000186311	0.00657715	0.000186685	5.37337e-05	0.000794621	9.98544	0.000186544	
0.15	0.153675	0.0321489	0.0143593	0.597877	0.0655539	0.0895061	0.436968	0.131256	0.260471	0.281506	0.21309	0.837747	0.11715	0.00325456	0.00878299	0.105801	0.0867138	1.03194	1.41223	0.157769	0.167741	0.0892594	0.128299	1.01093	0.379402	0.697012	0.131516	0.22229	0.32633	0.67367	0.106881	0.34183	0.141946	0.215976	0.0411315	0.506003	0.000281354	0.00643382	0.00485637	0.489914	1.21022e-05	0.00037771	6.601e-05	0.00537601	0.000542722	0.0514573	0.00279238	0.0572076	0.0138427	0.0561573	0.597642	0.18624	2.57288	0.923136	9.76346	0.262387	2.37184	0.0413372	0.253942	0.746058	0.000186218	0.00659436	0.000186685	5.37318e-05	0.000796728	9.98513	0.000186505	
0.16	0.153488	0.0321481	0.0143517	0.597877	0.0655783	0.0894998	0.436941	0.131248	0.260328	0.281455	0.213083	0.836276	0.117142	0.00325394	0.008779	0.105802	0.0866953	1.0319	1.41233	0.157672	0.167734	0.0892657	0.128386	1.01219	0.379556	0.697162	0.131504	0.220935	0.326372	0.673628	0.106887	0.341831	0.141939	0.215964	0.0411368	0.505999	0.000277907	0.00643727	0.00472058	0.49005	1.20886e-05	0.000377724	6.41744e-05	0.00537785	0.000542717	0.0514573	0.00279361	0.0572064	0.0138442	0.0561558	0.597555	0.186237	2.57297	0.923136	9.76342	0.262349	2.37192	0.0413297	0.253949	0.746051	0.000186114	0.00661156	0.000186685	5.37298e-05	0.000798849	9.98486	0.000186459	
0.17	0.153286	0.0321469	0.014343	0.597878	0.0656046	0.0894924	0.436911	0.131239	0.260182	0.281399	0.213075	0.83482	0.117134	0.00325332	0.00877484	0.105802	0.0866752	1.03184	1.41243	0.157571	0.167729	0.0892715	0.128481	1.01345	0.379717	0.697327	0.131491	0.219582	0.326419	0.673581	0.106893	0.341832	0.141931	0.215952	0.0411423	0.505996	0.000274521	0.00644066	0.00460589	0.490165	1.20814e-05	0.000377731	6.26227e-05	0.0053794	0.000542712	0.0514573	0.00279485	0.0572051	0.0138458	0.0561542	0.597466	0.186234	2.57306	0.923136	9.76338	0.26231	2.37201	0.0413215	0.253958	0.746042	0.000185997	0.00662875	0.000186684	5.37277e-05	0.000800981	9.98462	0.000186408	
0.18	0.153069	0.0321455	0.0143333	0.597879	0.0656326	0.089484	0.436878	0.13123	0.260032	0.281339	0.213067	0.833378	0.117125	0.00325268	0.00877053	0.105802	0.0866534	1.03179	1.41253	0.157466	0.167723	0.0892768	0.128585	1.0147	0.379885	0.697507	0.131477	0.218234	0.326469	0.673531	0.106899	0.341833	0.141923	0.21594	0.0411479	0.505991	0.000271195	0.00644398	0.00450902	0.490261	1.20796e-05	0.000377733	6.13109e-05	0.00538071	0.000542706	0.0514573	0.00279612	0.0572039	0.0138475	0.0561525	0.597373	0.18623	2.57316	0.923137	9.76334	0.262269	2.37209	0.0413126	0.253968	0.746032	0.000185867	0.00664592	0.000186684	5.37255e-05	0.000803122	9.98442	0.000186351	
0.19	0.152838	0.0321438	0.0143225	0.597879	0.0656623	0.0894743	0.436841	0.13122	0.259879	0.281275	0.213057	0.831949	0.117116	0.00325203	0.00876609	0.1058	0.0866301	1.03172	1.41264	0.157357	0.167718	0.0892817	0.128696	1.01595	0.38006	0.697701	0.131463	0.216893	0.326522	0.673478	0.106906	0.341834	0.141914	0.215926	0.0411536	0.505987	0.000267933	0.00644724	0.00442721	0.490343	1.20823e-05	0.00037773	6.0202e-05	0.00538182	0.0005427	0.0514573	0.0027974	0.0572026	0.0138492	0.0561508	0.597279	0.186226	2.57326	0.923137	9.76331	0.262228	2.37218	0.0413032	0.25398	0.74602	0.000185724	0.00666307	0.000186684	5.37232e-05	0.000805272	9.98424	0.000186287	
